"TIME","SAIDA","STEP"
64.54542723,1.03631,1
64.54575171,1.0363,1
64.5474567,1.03626,1
64.54745924,1.03626,1
64.54746472,1.03626,1
64.54746979,1.03626,1
64.54754643,1.03626,1
64.54949672,1.03621,1
64.54949732,1.03621,1
64.54950476,1.0362,1
64.54950595,1.0362,1
64.54966819,1.0362,1
64.55153669,1.03615,1
64.55153796,1.03615,1
64.5515447,1.03615,1
64.55154723,1.03615,1
64.55158556,1.03615,1
64.5535767,1.0361,1
64.553577,1.0361,1
64.55358472,1.0361,1
64.55358532,1.0361,1
64.55366643,1.0361,1
64.55489279,1.03607,1
64.55561732,1.03605,1
64.55562469,1.03605,1
64.55562595,1.03605,1
64.55564512,1.03605,1
64.55765669,1.03599,1
64.55765684,1.03599,1
64.5576647,1.03599,1
64.557665,1.03599,1
64.55770556,1.03599,1
64.55831873,1.03598,1
64.559697,1.03594,1
64.5597018,1.03594,1
64.55970532,1.03594,1
64.5597149,1.03594,1
64.56101279,1.03591,1
64.56173676,1.03589,1
64.56174469,1.03589,1
64.56174484,1.03589,1
64.56176512,1.03589,1
64.56207171,1.03588,1
64.56377684,1.03584,1
64.56377924,1.03584,1
64.563785,1.03584,1
64.56378979,1.03583,1
64.56443873,1.03582,1
64.56581672,1.03578,1
64.5658218,1.03578,1
64.56582476,1.03578,1
64.5658349,1.03578,1
64.56598819,1.03578,1
64.56785676,1.03573,1
64.56785796,1.03573,1
64.56786484,1.03573,1
64.56786723,1.03573,1
64.56819171,1.03572,1
64.5698967,1.03568,1
64.56989924,1.03568,1
64.56990472,1.03568,1
64.56990979,1.03568,1
64.56998643,1.03567,1
64.57193672,1.03562,1
64.57193732,1.03562,1
64.57194476,1.03562,1
64.57194595,1.03562,1
64.57210819,1.03562,1
64.57397669,1.03557,1
64.57397796,1.03557,1
64.5739847,1.03557,1
64.57398723,1.03557,1
64.57402556,1.03557,1
64.5760167,1.03552,1
64.576017,1.03552,1
64.57602472,1.03552,1
64.57602532,1.03552,1
64.57610643,1.03552,1
64.57733279,1.03548,1
64.57805732,1.03547,1
64.57806469,1.03547,1
64.57806595,1.03547,1
64.57808512,1.03546,1
64.58009669,1.03541,1
64.58009684,1.03541,1
64.5801047,1.03541,1
64.580105,1.03541,1
64.58014556,1.03541,1
64.58075873,1.0354,1
64.582137,1.03536,1
64.5821418,1.03536,1
64.58214532,1.03536,1
64.5821549,1.03536,1
64.58345279,1.03533,1
64.58417676,1.03531,1
64.58418469,1.03531,1
64.58418484,1.03531,1
64.58420512,1.03531,1
64.58451171,1.0353,1
64.58621684,1.03525,1
64.58621924,1.03525,1
64.586225,1.03525,1
64.58622979,1.03525,1
64.58687873,1.03524,1
64.58825672,1.0352,1
64.5882618,1.0352,1
64.58826476,1.0352,1
64.5882749,1.0352,1
64.58842819,1.0352,1
64.59029676,1.03515,1
64.59029796,1.03515,1
64.59030484,1.03515,1
64.59030723,1.03515,1
64.59063171,1.03514,1
64.5923367,1.0351,1
64.59233924,1.0351,1
64.59234472,1.0351,1
64.59234979,1.0351,1
64.59242643,1.03509,1
64.59437672,1.03504,1
64.59437732,1.03504,1
64.59438476,1.03504,1
64.59438595,1.03504,1
64.59454819,1.03504,1
64.59641669,1.03499,1
64.59641796,1.03499,1
64.5964247,1.03499,1
64.59642723,1.03499,1
64.59646556,1.03499,1
64.5984567,1.03494,1
64.598457,1.03494,1
64.59846472,1.03494,1
64.59846532,1.03494,1
64.59854643,1.03494,1
64.59977279,1.0349,1
64.60049732,1.03489,1
64.60050469,1.03489,1
64.60050595,1.03489,1
64.60052512,1.03488,1
64.60253669,1.03483,1
64.60253684,1.03483,1
64.6025447,1.03483,1
64.602545,1.03483,1
64.60258556,1.03483,1
64.60319873,1.03482,1
64.604577,1.03478,1
64.6045818,1.03478,1
64.60458532,1.03478,1
64.6045949,1.03478,1
64.60589279,1.03475,1
64.60661676,1.03473,1
64.60662469,1.03473,1
64.60662484,1.03473,1
64.60664512,1.03473,1
64.60695171,1.03472,1
64.60865684,1.03468,1
64.60865924,1.03467,1
64.608665,1.03467,1
64.60866979,1.03467,1
64.60931873,1.03466,1
64.61069672,1.03462,1
64.6107018,1.03462,1
64.61070476,1.03462,1
64.6107149,1.03462,1
64.61086819,1.03462,1
64.61273676,1.03457,1
64.61273796,1.03457,1
64.61274484,1.03457,1
64.61274723,1.03457,1
64.61307171,1.03456,1
64.6147767,1.03452,1
64.61477924,1.03452,1
64.61478472,1.03452,1
64.61478979,1.03452,1
64.61486643,1.03451,1
64.61681672,1.03446,1
64.61681732,1.03446,1
64.61682476,1.03446,1
64.61682595,1.03446,1
64.61698819,1.03446,1
64.61885669,1.03441,1
64.61885796,1.03441,1
64.6188647,1.03441,1
64.61886723,1.03441,1
64.61890556,1.03441,1
64.6208967,1.03436,1
64.620897,1.03436,1
64.62090472,1.03436,1
64.62090532,1.03436,1
64.62098643,1.03436,1
64.62221279,1.03433,1
64.62293732,1.03431,1
64.62294469,1.03431,1
64.62294595,1.03431,1
64.62296512,1.03431,1
64.62497669,1.03425,1
64.62497684,1.03425,1
64.6249847,1.03425,1
64.624985,1.03425,1
64.62502556,1.03425,1
64.62563873,1.03424,1
64.627017,1.0342,1
64.6270218,1.0342,1
64.62702532,1.0342,1
64.6270349,1.0342,1
64.62833279,1.03417,1
64.62905676,1.03415,1
64.62906469,1.03415,1
64.62906484,1.03415,1
64.62908512,1.03415,1
64.62939171,1.03414,1
64.63109684,1.0341,1
64.63109924,1.0341,1
64.631105,1.0341,1
64.63110979,1.0341,1
64.63175873,1.03408,1
64.63313672,1.03404,1
64.6331418,1.03404,1
64.63314476,1.03404,1
64.6331549,1.03404,1
64.63330819,1.03404,1
64.63517676,1.03399,1
64.63517796,1.03399,1
64.63518484,1.03399,1
64.63518723,1.03399,1
64.63551171,1.03398,1
64.6372167,1.03394,1
64.63721924,1.03394,1
64.63722472,1.03394,1
64.63722979,1.03394,1
64.63730643,1.03394,1
64.63925672,1.03389,1
64.63925732,1.03389,1
64.63926476,1.03389,1
64.63926595,1.03389,1
64.63942819,1.03388,1
64.64129669,1.03383,1
64.64129796,1.03383,1
64.6413047,1.03383,1
64.64130723,1.03383,1
64.64134556,1.03383,1
64.6433367,1.03378,1
64.643337,1.03378,1
64.64334472,1.03378,1
64.64334532,1.03378,1
64.64342643,1.03378,1
64.64465279,1.03375,1
64.64537732,1.03373,1
64.64538469,1.03373,1
64.64538595,1.03373,1
64.64540512,1.03373,1
64.64741669,1.03368,1
64.64741684,1.03368,1
64.6474247,1.03368,1
64.647425,1.03368,1
64.64746556,1.03367,1
64.64807873,1.03366,1
64.649457,1.03362,1
64.6494618,1.03362,1
64.64946532,1.03362,1
64.6494749,1.03362,1
64.65077279,1.03359,1
64.65149676,1.03357,1
64.65150469,1.03357,1
64.65150484,1.03357,1
64.65152512,1.03357,1
64.65183171,1.03356,1
64.65353684,1.03352,1
64.65353924,1.03352,1
64.653545,1.03352,1
64.65354979,1.03352,1
64.65419873,1.0335,1
64.65557672,1.03347,1
64.6555818,1.03347,1
64.65558476,1.03347,1
64.6555949,1.03347,1
64.65574819,1.03346,1
64.65761676,1.03341,1
64.65761796,1.03341,1
64.65762484,1.03341,1
64.65762723,1.03341,1
64.65795171,1.03341,1
64.6596567,1.03336,1
64.65965924,1.03336,1
64.65966472,1.03336,1
64.65966979,1.03336,1
64.65974643,1.03336,1
64.66169672,1.03331,1
64.66169732,1.03331,1
64.66170476,1.03331,1
64.66170595,1.03331,1
64.66186819,1.0333,1
64.66373669,1.03326,1
64.66373796,1.03326,1
64.6637447,1.03326,1
64.66374723,1.03326,1
64.66378556,1.03326,1
64.6657767,1.0332,1
64.665777,1.0332,1
64.66578472,1.0332,1
64.66578532,1.0332,1
64.66586643,1.0332,1
64.66709279,1.03317,1
64.66781732,1.03315,1
64.66782469,1.03315,1
64.66782595,1.03315,1
64.66784512,1.03315,1
64.66985669,1.0331,1
64.66985684,1.0331,1
64.6698647,1.0331,1
64.669865,1.0331,1
64.66990556,1.0331,1
64.67051873,1.03308,1
64.671897,1.03305,1
64.6719018,1.03305,1
64.67190532,1.03305,1
64.6719149,1.03305,1
64.67321279,1.03301,1
64.67393676,1.03299,1
64.67394469,1.03299,1
64.67394484,1.03299,1
64.67396512,1.03299,1
64.67427171,1.03299,1
64.67597684,1.03294,1
64.67597924,1.03294,1
64.675985,1.03294,1
64.67598979,1.03294,1
64.67663873,1.03293,1
64.67801672,1.03289,1
64.6780218,1.03289,1
64.67802476,1.03289,1
64.6780349,1.03289,1
64.67818819,1.03289,1
64.68005676,1.03284,1
64.68005796,1.03284,1
64.68006484,1.03284,1
64.68006723,1.03284,1
64.68039171,1.03283,1
64.6820967,1.03278,1
64.68209924,1.03278,1
64.68210472,1.03278,1
64.68210979,1.03278,1
64.68218643,1.03278,1
64.68413672,1.03273,1
64.68413732,1.03273,1
64.68414476,1.03273,1
64.68414595,1.03273,1
64.68430819,1.03273,1
64.68617669,1.03268,1
64.68617796,1.03268,1
64.6861847,1.03268,1
64.68618723,1.03268,1
64.68622556,1.03268,1
64.6882167,1.03263,1
64.688217,1.03263,1
64.68822472,1.03263,1
64.68822532,1.03263,1
64.68830643,1.03263,1
64.68953279,1.03259,1
64.69025732,1.03258,1
64.69026469,1.03258,1
64.69026595,1.03258,1
64.69028512,1.03257,1
64.69229669,1.03252,1
64.69229684,1.03252,1
64.6923047,1.03252,1
64.692305,1.03252,1
64.69234556,1.03252,1
64.69295873,1.03251,1
64.694337,1.03247,1
64.6943418,1.03247,1
64.69434532,1.03247,1
64.6943549,1.03247,1
64.69565279,1.03244,1
64.69637676,1.03242,1
64.69638469,1.03242,1
64.69638484,1.03242,1
64.69640512,1.03242,1
64.69671171,1.03241,1
64.69841684,1.03237,1
64.69841924,1.03237,1
64.698425,1.03237,1
64.69842979,1.03237,1
64.69907873,1.03235,1
64.70045672,1.03231,1
64.7004618,1.03231,1
64.70046476,1.03231,1
64.7004749,1.03231,1
64.70062819,1.03231,1
64.70249676,1.03226,1
64.70249796,1.03226,1
64.70250484,1.03226,1
64.70250723,1.03226,1
64.70283171,1.03225,1
64.7045367,1.03221,1
64.70453924,1.03221,1
64.70454472,1.03221,1
64.70454979,1.03221,1
64.70462643,1.03221,1
64.70657672,1.03216,1
64.70657732,1.03216,1
64.70658476,1.03216,1
64.70658595,1.03216,1
64.70674819,1.03215,1
64.70861669,1.0321,1
64.70861796,1.0321,1
64.7086247,1.0321,1
64.70862723,1.0321,1
64.70866556,1.0321,1
64.7106567,1.03205,1
64.710657,1.03205,1
64.71066472,1.03205,1
64.71066532,1.03205,1
64.71074643,1.03205,1
64.71197279,1.03202,1
64.71269732,1.032,1
64.71270469,1.032,1
64.71270595,1.032,1
64.71272512,1.032,1
64.71473669,1.03195,1
64.71473684,1.03195,1
64.7147447,1.03195,1
64.714745,1.03195,1
64.71478556,1.03195,1
64.71539873,1.03193,1
64.716777,1.0319,1
64.7167818,1.0319,1
64.71678532,1.0319,1
64.7167949,1.0319,1
64.71809279,1.03186,1
64.71881676,1.03184,1
64.71882469,1.03184,1
64.71882484,1.03184,1
64.71884512,1.03184,1
64.71915171,1.03183,1
64.72085684,1.03179,1
64.72085924,1.03179,1
64.720865,1.03179,1
64.72086979,1.03179,1
64.72151873,1.03177,1
64.72289672,1.03174,1
64.7229018,1.03174,1
64.72290476,1.03174,1
64.7229149,1.03174,1
64.72306819,1.03173,1
64.72493676,1.03169,1
64.72493796,1.03169,1
64.72494484,1.03169,1
64.72494723,1.03169,1
64.72527171,1.03168,1
64.7269767,1.03163,1
64.72697924,1.03163,1
64.72698472,1.03163,1
64.72698979,1.03163,1
64.72706643,1.03163,1
64.72901672,1.03158,1
64.72901732,1.03158,1
64.72902476,1.03158,1
64.72902595,1.03158,1
64.72918819,1.03158,1
64.73105669,1.03153,1
64.73105796,1.03153,1
64.7310647,1.03153,1
64.73106723,1.03153,1
64.73110556,1.03153,1
64.7330967,1.03148,1
64.733097,1.03148,1
64.73310472,1.03148,1
64.73310532,1.03148,1
64.73318643,1.03148,1
64.73441279,1.03144,1
64.73513732,1.03143,1
64.73514469,1.03143,1
64.73514595,1.03143,1
64.73516512,1.03143,1
64.73717669,1.03137,1
64.73717684,1.03137,1
64.7371847,1.03137,1
64.737185,1.03137,1
64.73722556,1.03137,1
64.73783873,1.03136,1
64.739217,1.03132,1
64.7392218,1.03132,1
64.73922532,1.03132,1
64.7392349,1.03132,1
64.74053279,1.03129,1
64.74125676,1.03127,1
64.74126469,1.03127,1
64.74126484,1.03127,1
64.74128512,1.03127,1
64.74159171,1.03126,1
64.74329684,1.03122,1
64.74329924,1.03122,1
64.743305,1.03122,1
64.74330979,1.03122,1
64.74395873,1.0312,1
64.74533672,1.03117,1
64.7453418,1.03116,1
64.74534476,1.03116,1
64.7453549,1.03116,1
64.74550819,1.03116,1
64.74737676,1.03111,1
64.74737796,1.03111,1
64.74738484,1.03111,1
64.74738723,1.03111,1
64.74771171,1.0311,1
64.7494167,1.03106,1
64.74941924,1.03106,1
64.74942472,1.03106,1
64.74942979,1.03106,1
64.74950643,1.03106,1
64.75145672,1.03101,1
64.75145732,1.03101,1
64.75146476,1.03101,1
64.75146595,1.03101,1
64.75162819,1.031,1
64.75349669,1.03096,1
64.75349796,1.03096,1
64.7535047,1.03096,1
64.75350723,1.03096,1
64.75354556,1.03096,1
64.7555367,1.0309,1
64.755537,1.0309,1
64.75554472,1.0309,1
64.75554532,1.0309,1
64.75562643,1.0309,1
64.75685279,1.03087,1
64.75757732,1.03085,1
64.75758469,1.03085,1
64.75758595,1.03085,1
64.75760512,1.03085,1
64.75961669,1.0308,1
64.75961684,1.0308,1
64.7596247,1.0308,1
64.759625,1.0308,1
64.75966556,1.0308,1
64.76027873,1.03078,1
64.761657,1.03075,1
64.7616618,1.03075,1
64.76166532,1.03075,1
64.7616749,1.03075,1
64.76297279,1.03071,1
64.76369676,1.0307,1
64.76370469,1.0307,1
64.76370484,1.0307,1
64.76372512,1.0307,1
64.76403171,1.03069,1
64.76573684,1.03064,1
64.76573924,1.03064,1
64.765745,1.03064,1
64.76574979,1.03064,1
64.76639873,1.03063,1
64.76777672,1.03059,1
64.7677818,1.03059,1
64.76778476,1.03059,1
64.7677949,1.03059,1
64.76794819,1.03059,1
64.76981676,1.03054,1
64.76981796,1.03054,1
64.76982484,1.03054,1
64.76982723,1.03054,1
64.77015171,1.03053,1
64.7718567,1.03049,1
64.77185924,1.03049,1
64.77186472,1.03049,1
64.77186979,1.03049,1
64.77194643,1.03049,1
64.77389672,1.03044,1
64.77389732,1.03044,1
64.77390476,1.03044,1
64.77390595,1.03044,1
64.77406819,1.03043,1
64.77593669,1.03038,1
64.77593796,1.03038,1
64.7759447,1.03038,1
64.77594723,1.03038,1
64.77598556,1.03038,1
64.7779767,1.03033,1
64.777977,1.03033,1
64.77798472,1.03033,1
64.77798532,1.03033,1
64.77806643,1.03033,1
64.77929279,1.0303,1
64.78001732,1.03028,1
64.78002469,1.03028,1
64.78002595,1.03028,1
64.78004512,1.03028,1
64.78205669,1.03023,1
64.78205684,1.03023,1
64.7820647,1.03023,1
64.782065,1.03023,1
64.78210556,1.03023,1
64.78271873,1.03021,1
64.784097,1.03018,1
64.7841018,1.03018,1
64.78410532,1.03018,1
64.7841149,1.03018,1
64.78541279,1.03014,1
64.78613676,1.03012,1
64.78614469,1.03012,1
64.78614484,1.03012,1
64.78616512,1.03012,1
64.78647171,1.03012,1
64.78817684,1.03007,1
64.78817924,1.03007,1
64.788185,1.03007,1
64.78818979,1.03007,1
64.78883873,1.03006,1
64.79021672,1.03002,1
64.7902218,1.03002,1
64.79022476,1.03002,1
64.7902349,1.03002,1
64.79038819,1.03002,1
64.79225676,1.02997,1
64.79225796,1.02997,1
64.79226484,1.02997,1
64.79226723,1.02997,1
64.79259171,1.02996,1
64.7942967,1.02992,1
64.79429924,1.02992,1
64.79430472,1.02992,1
64.79430979,1.02992,1
64.79438643,1.02991,1
64.79633672,1.02986,1
64.79633732,1.02986,1
64.79634476,1.02986,1
64.79634595,1.02986,1
64.79650819,1.02986,1
64.79837669,1.02981,1
64.79837796,1.02981,1
64.7983847,1.02981,1
64.79838723,1.02981,1
64.79842556,1.02981,1
64.8004167,1.02976,1
64.800417,1.02976,1
64.80042472,1.02976,1
64.80042532,1.02976,1
64.80050643,1.02976,1
64.80173279,1.02973,1
64.80245732,1.02971,1
64.80246469,1.02971,1
64.80246595,1.02971,1
64.80248512,1.02971,1
64.80449669,1.02966,1
64.80449684,1.02966,1
64.8045047,1.02966,1
64.804505,1.02966,1
64.80454556,1.02966,1
64.80515873,1.02964,1
64.806537,1.0296,1
64.8065418,1.0296,1
64.80654532,1.0296,1
64.8065549,1.0296,1
64.80785279,1.02957,1
64.80857676,1.02955,1
64.80858469,1.02955,1
64.80858484,1.02955,1
64.80860512,1.02955,1
64.80891171,1.02954,1
64.81061684,1.0295,1
64.81061924,1.0295,1
64.810625,1.0295,1
64.81062979,1.0295,1
64.81127873,1.02948,1
64.81265672,1.02945,1
64.8126618,1.02945,1
64.81266476,1.02945,1
64.8126749,1.02945,1
64.81282819,1.02944,1
64.81469676,1.0294,1
64.81469796,1.0294,1
64.81470484,1.0294,1
64.81470723,1.0294,1
64.81503171,1.02939,1
64.8167367,1.02935,1
64.81673924,1.02935,1
64.81674472,1.02935,1
64.81674979,1.02935,1
64.81682643,1.02934,1
64.81877672,1.02929,1
64.81877732,1.02929,1
64.81878476,1.02929,1
64.81878595,1.02929,1
64.81894819,1.02929,1
64.82081669,1.02924,1
64.82081796,1.02924,1
64.8208247,1.02924,1
64.82082723,1.02924,1
64.82086556,1.02924,1
64.8228567,1.02919,1
64.822857,1.02919,1
64.82286472,1.02919,1
64.82286532,1.02919,1
64.82294643,1.02919,1
64.82417279,1.02916,1
64.82489732,1.02914,1
64.82490469,1.02914,1
64.82490595,1.02914,1
64.82492512,1.02914,1
64.82693669,1.02909,1
64.82693684,1.02909,1
64.8269447,1.02909,1
64.826945,1.02909,1
64.82698556,1.02909,1
64.82759873,1.02907,1
64.828977,1.02903,1
64.8289818,1.02903,1
64.82898532,1.02903,1
64.8289949,1.02903,1
64.83029279,1.029,1
64.83101676,1.02898,1
64.83102469,1.02898,1
64.83102484,1.02898,1
64.83104512,1.02898,1
64.83135171,1.02897,1
64.83305684,1.02893,1
64.83305924,1.02893,1
64.833065,1.02893,1
64.83306979,1.02893,1
64.83371873,1.02891,1
64.83509672,1.02888,1
64.8351018,1.02888,1
64.83510476,1.02888,1
64.8351149,1.02888,1
64.83526819,1.02887,1
64.83713676,1.02883,1
64.83713796,1.02883,1
64.83714484,1.02883,1
64.83714723,1.02883,1
64.83747171,1.02882,1
64.8391767,1.02878,1
64.83917924,1.02878,1
64.83918472,1.02878,1
64.83918979,1.02878,1
64.83926643,1.02877,1
64.84121672,1.02872,1
64.84121732,1.02872,1
64.84122476,1.02872,1
64.84122595,1.02872,1
64.84138819,1.02872,1
64.84325669,1.02867,1
64.84325796,1.02867,1
64.8432647,1.02867,1
64.84326723,1.02867,1
64.84330556,1.02867,1
64.8452967,1.02862,1
64.845297,1.02862,1
64.84530472,1.02862,1
64.84530532,1.02862,1
64.84538643,1.02862,1
64.84661279,1.02859,1
64.84733732,1.02857,1
64.84734469,1.02857,1
64.84734595,1.02857,1
64.84736512,1.02857,1
64.84937669,1.02852,1
64.84937684,1.02852,1
64.8493847,1.02852,1
64.849385,1.02852,1
64.84942556,1.02852,1
64.85003873,1.0285,1
64.851417,1.02847,1
64.8514218,1.02846,1
64.85142532,1.02846,1
64.8514349,1.02846,1
64.85273279,1.02843,1
64.85345676,1.02841,1
64.85346469,1.02841,1
64.85346484,1.02841,1
64.85348512,1.02841,1
64.85379171,1.0284,1
64.85549684,1.02836,1
64.85549924,1.02836,1
64.855505,1.02836,1
64.85550979,1.02836,1
64.85615873,1.02835,1
64.85753672,1.02831,1
64.8575418,1.02831,1
64.85754476,1.02831,1
64.8575549,1.02831,1
64.85770819,1.02831,1
64.85957676,1.02826,1
64.85957796,1.02826,1
64.85958484,1.02826,1
64.85958723,1.02826,1
64.85991171,1.02825,1
64.8616167,1.02821,1
64.86161924,1.02821,1
64.86162472,1.02821,1
64.86162979,1.02821,1
64.86170643,1.0282,1
64.86365672,1.02815,1
64.86365732,1.02815,1
64.86366476,1.02815,1
64.86366595,1.02815,1
64.86382819,1.02815,1
64.86569669,1.0281,1
64.86569796,1.0281,1
64.8657047,1.0281,1
64.86570723,1.0281,1
64.86574556,1.0281,1
64.8677367,1.02805,1
64.867737,1.02805,1
64.86774472,1.02805,1
64.86774532,1.02805,1
64.86782643,1.02805,1
64.86905279,1.02802,1
64.86977732,1.028,1
64.86978469,1.028,1
64.86978595,1.028,1
64.86980512,1.028,1
64.87181669,1.02795,1
64.87181684,1.02795,1
64.8718247,1.02795,1
64.871825,1.02795,1
64.87186556,1.02795,1
64.87247873,1.02793,1
64.873857,1.0279,1
64.8738618,1.0279,1
64.87386532,1.0279,1
64.8738749,1.0279,1
64.87517279,1.02786,1
64.87589676,1.02785,1
64.87590469,1.02784,1
64.87590484,1.02784,1
64.87592512,1.02784,1
64.87623171,1.02784,1
64.87793684,1.02779,1
64.87793924,1.02779,1
64.877945,1.02779,1
64.87794979,1.02779,1
64.87859873,1.02778,1
64.87997672,1.02774,1
64.8799818,1.02774,1
64.87998476,1.02774,1
64.8799949,1.02774,1
64.88014819,1.02774,1
64.88201676,1.02769,1
64.88201796,1.02769,1
64.88202484,1.02769,1
64.88202723,1.02769,1
64.88235171,1.02768,1
64.8840567,1.02764,1
64.88405924,1.02764,1
64.88406472,1.02764,1
64.88406979,1.02764,1
64.88414643,1.02764,1
64.88609672,1.02759,1
64.88609732,1.02759,1
64.88610476,1.02759,1
64.88610595,1.02759,1
64.88626819,1.02758,1
64.88813669,1.02754,1
64.88813796,1.02754,1
64.8881447,1.02754,1
64.88814723,1.02754,1
64.88818556,1.02753,1
64.8901767,1.02748,1
64.890177,1.02748,1
64.89018472,1.02748,1
64.89018532,1.02748,1
64.89026643,1.02748,1
64.89149279,1.02745,1
64.89221732,1.02743,1
64.89222469,1.02743,1
64.89222595,1.02743,1
64.89224512,1.02743,1
64.89425669,1.02738,1
64.89425684,1.02738,1
64.8942647,1.02738,1
64.894265,1.02738,1
64.89430556,1.02738,1
64.89491873,1.02736,1
64.896297,1.02733,1
64.8963018,1.02733,1
64.89630532,1.02733,1
64.8963149,1.02733,1
64.89761279,1.0273,1
64.89833676,1.02728,1
64.89834469,1.02728,1
64.89834484,1.02728,1
64.89836512,1.02728,1
64.89867171,1.02727,1
64.90037684,1.02723,1
64.90037924,1.02723,1
64.900385,1.02723,1
64.90038979,1.02723,1
64.90103873,1.02721,1
64.90241672,1.02717,1
64.9024218,1.02717,1
64.90242476,1.02717,1
64.9024349,1.02717,1
64.90258819,1.02717,1
64.90445676,1.02712,1
64.90445796,1.02712,1
64.90446484,1.02712,1
64.90446723,1.02712,1
64.90479171,1.02711,1
64.9064967,1.02707,1
64.90649924,1.02707,1
64.90650472,1.02707,1
64.90650979,1.02707,1
64.90658643,1.02707,1
64.90853672,1.02702,1
64.90853732,1.02702,1
64.90854476,1.02702,1
64.90854595,1.02702,1
64.90870819,1.02702,1
64.91057669,1.02697,1
64.91057796,1.02697,1
64.9105847,1.02697,1
64.91058723,1.02697,1
64.91062556,1.02697,1
64.9126167,1.02692,1
64.912617,1.02692,1
64.91262472,1.02692,1
64.91262532,1.02692,1
64.91270643,1.02691,1
64.91393279,1.02688,1
64.91465732,1.02687,1
64.91466469,1.02687,1
64.91466595,1.02687,1
64.91468512,1.02686,1
64.91669669,1.02681,1
64.91669684,1.02681,1
64.9167047,1.02681,1
64.916705,1.02681,1
64.91674556,1.02681,1
64.91735873,1.0268,1
64.918737,1.02676,1
64.9187418,1.02676,1
64.91874532,1.02676,1
64.9187549,1.02676,1
64.92005279,1.02673,1
64.92077676,1.02671,1
64.92078469,1.02671,1
64.92078484,1.02671,1
64.92080512,1.02671,1
64.92111171,1.0267,1
64.92281684,1.02666,1
64.92281924,1.02666,1
64.922825,1.02666,1
64.92282979,1.02666,1
64.92347873,1.02664,1
64.92485672,1.02661,1
64.9248618,1.02661,1
64.92486476,1.02661,1
64.9248749,1.02661,1
64.92502819,1.0266,1
64.92689676,1.02656,1
64.92689796,1.02656,1
64.92690484,1.02656,1
64.92690723,1.02656,1
64.92723171,1.02655,1
64.9289367,1.02651,1
64.92893924,1.02651,1
64.92894472,1.02651,1
64.92894979,1.02651,1
64.92902643,1.0265,1
64.93097672,1.02645,1
64.93097732,1.02645,1
64.93098476,1.02645,1
64.93098595,1.02645,1
64.93114819,1.02645,1
64.93301669,1.0264,1
64.93301796,1.0264,1
64.9330247,1.0264,1
64.93302723,1.0264,1
64.93306556,1.0264,1
64.9350567,1.02635,1
64.935057,1.02635,1
64.93506472,1.02635,1
64.93506532,1.02635,1
64.93514643,1.02635,1
64.93637279,1.02632,1
64.93709732,1.0263,1
64.93710469,1.0263,1
64.93710595,1.0263,1
64.93712512,1.0263,1
64.93913669,1.02625,1
64.93913684,1.02625,1
64.9391447,1.02625,1
64.939145,1.02625,1
64.93918556,1.02625,1
64.93979873,1.02623,1
64.941177,1.0262,1
64.9411818,1.0262,1
64.94118532,1.0262,1
64.9411949,1.0262,1
64.94249279,1.02616,1
64.94321676,1.02615,1
64.94322469,1.02615,1
64.94322484,1.02615,1
64.94324512,1.02614,1
64.94355171,1.02614,1
64.94525684,1.02609,1
64.94525924,1.02609,1
64.945265,1.02609,1
64.94526979,1.02609,1
64.94591873,1.02608,1
64.94729672,1.02604,1
64.9473018,1.02604,1
64.94730476,1.02604,1
64.9473149,1.02604,1
64.94746819,1.02604,1
64.94933676,1.02599,1
64.94933796,1.02599,1
64.94934484,1.02599,1
64.94934723,1.02599,1
64.94967171,1.02598,1
64.9513767,1.02594,1
64.95137924,1.02594,1
64.95138472,1.02594,1
64.95138979,1.02594,1
64.95146643,1.02594,1
64.95341672,1.02589,1
64.95341732,1.02589,1
64.95342476,1.02589,1
64.95342595,1.02589,1
64.95358819,1.02588,1
64.95545669,1.02584,1
64.95545796,1.02584,1
64.9554647,1.02584,1
64.95546723,1.02584,1
64.95550556,1.02584,1
64.9574967,1.02579,1
64.957497,1.02579,1
64.95750472,1.02579,1
64.95750532,1.02579,1
64.95758643,1.02578,1
64.95881279,1.02575,1
64.95953732,1.02573,1
64.95954469,1.02573,1
64.95954595,1.02573,1
64.95956512,1.02573,1
64.96157669,1.02568,1
64.96157684,1.02568,1
64.9615847,1.02568,1
64.961585,1.02568,1
64.96162556,1.02568,1
64.96223873,1.02567,1
64.963617,1.02563,1
64.9636218,1.02563,1
64.96362532,1.02563,1
64.9636349,1.02563,1
64.96493279,1.0256,1
64.96565676,1.02558,1
64.96566469,1.02558,1
64.96566484,1.02558,1
64.96568512,1.02558,1
64.96599171,1.02557,1
64.96769684,1.02553,1
64.96769924,1.02553,1
64.967705,1.02553,1
64.96770979,1.02553,1
64.96835873,1.02551,1
64.96973672,1.02548,1
64.9697418,1.02548,1
64.96974476,1.02548,1
64.9697549,1.02548,1
64.96990819,1.02547,1
64.97177676,1.02543,1
64.97177796,1.02543,1
64.97178484,1.02543,1
64.97178723,1.02543,1
64.97211171,1.02542,1
64.9738167,1.02538,1
64.97381924,1.02538,1
64.97382472,1.02538,1
64.97382979,1.02538,1
64.97390643,1.02537,1
64.97585672,1.02532,1
64.97585732,1.02532,1
64.97586476,1.02532,1
64.97586595,1.02532,1
64.97602819,1.02532,1
64.97789669,1.02527,1
64.97789796,1.02527,1
64.9779047,1.02527,1
64.97790723,1.02527,1
64.97794556,1.02527,1
64.9799367,1.02522,1
